,n_commits
2013-01-26,3
2013-01-27,0
2013-01-28,1
2013-01-29,3
2013-01-30,0
2013-01-31,3
2013-02-01,3
2013-02-02,0
2013-02-03,0
2013-02-04,0
2013-02-05,4
2013-02-06,2
2013-02-07,1
2013-02-08,3
2013-02-09,0
2013-02-10,0
2013-02-11,0
2013-02-12,2
2013-02-13,6
2013-02-14,1
2013-02-15,4
2013-02-16,2
2013-02-17,1
2013-02-18,5
2013-02-19,2
2013-02-20,6
2013-02-21,1
2013-02-22,3
2013-02-23,0
2013-02-24,0
2013-02-25,2
2013-02-26,1
2013-02-27,7
2013-02-28,3
2013-03-01,3
2013-03-02,0
2013-03-03,0
2013-03-04,0
2013-03-05,8
2013-03-06,0
2013-03-07,0
2013-03-08,7
2013-03-09,0
2013-03-10,0
2013-03-11,1
2013-03-12,9
2013-03-13,6
2013-03-14,0
2013-03-15,0
2013-03-16,0
2013-03-17,0
2013-03-18,0
2013-03-19,0
2013-03-20,0
2013-03-21,3
2013-03-22,0
2013-03-23,0
2013-03-24,0
2013-03-25,0
2013-03-26,0
2013-03-27,1
2013-03-28,0
2013-03-29,0
2013-03-30,2
2013-03-31,0
2013-04-01,3
2013-04-02,0
2013-04-03,4
2013-04-04,2
2013-04-05,18
2013-04-06,3
2013-04-07,3
2013-04-08,5
2013-04-09,5
2013-04-10,6
2013-04-11,6
2013-04-12,0
2013-04-13,0
2013-04-14,0
2013-04-15,2
2013-04-16,5
2013-04-17,3
2013-04-18,23
2013-04-19,5
2013-04-20,13
2013-04-21,0
2013-04-22,1
2013-04-23,0
2013-04-24,0
2013-04-25,4
2013-04-26,0
2013-04-27,0
2013-04-28,0
2013-04-29,0
2013-04-30,0
2013-05-01,0
2013-05-02,5
2013-05-03,2
2013-05-04,0
2013-05-05,0
2013-05-06,6
2013-05-07,0
2013-05-08,0
2013-05-09,4
2013-05-10,0
2013-05-11,0
2013-05-12,0
2013-05-13,9
2013-05-14,3
2013-05-15,3
2013-05-16,2
2013-05-17,3
2013-05-18,0
2013-05-19,0
2013-05-20,0
2013-05-21,0
2013-05-22,9
2013-05-23,2
2013-05-24,9
2013-05-25,0
2013-05-26,2
2013-05-27,0
2013-05-28,3
2013-05-29,14
2013-05-30,2
2013-05-31,0
2013-06-01,0
2013-06-02,0
2013-06-03,0
2013-06-04,0
2013-06-05,0
2013-06-06,0
2013-06-07,0
2013-06-08,0
2013-06-09,0
2013-06-10,1
2013-06-11,3
2013-06-12,1
2013-06-13,0
2013-06-14,0
2013-06-15,0
2013-06-16,0
2013-06-17,3
2013-06-18,0
2013-06-19,2
2013-06-20,0
2013-06-21,3
2013-06-22,0
2013-06-23,0
2013-06-24,0
2013-06-25,0
2013-06-26,0
2013-06-27,0
2013-06-28,0
2013-06-29,0
2013-06-30,0
2013-07-01,0
2013-07-02,0
2013-07-03,0
2013-07-04,0
2013-07-05,0
2013-07-06,0
2013-07-07,0
2013-07-08,0
2013-07-09,0
2013-07-10,3
2013-07-11,0
2013-07-12,1
2013-07-13,0
2013-07-14,7
2013-07-15,6
2013-07-16,2
2013-07-17,6
2013-07-18,8
2013-07-19,0
2013-07-20,4
2013-07-21,0
2013-07-22,10
2013-07-23,15
2013-07-24,7
2013-07-25,3
2013-07-26,7
2013-07-27,6
2013-07-28,0
2013-07-29,18
2013-07-30,7
2013-07-31,4
2013-08-01,2
2013-08-02,2
2013-08-03,0
2013-08-04,0
2013-08-05,0
2013-08-06,0
2013-08-07,4
2013-08-08,0
2013-08-09,2
2013-08-10,0
2013-08-11,0
2013-08-12,0
2013-08-13,2
2013-08-14,8
2013-08-15,0
2013-08-16,6
2013-08-17,0
2013-08-18,0
2013-08-19,0
2013-08-20,5
2013-08-21,4
2013-08-22,8
2013-08-23,9
2013-08-24,1
2013-08-25,0
2013-08-26,30
2013-08-27,16
2013-08-28,5
2013-08-29,4
2013-08-30,19
2013-08-31,0
2013-09-01,0
2013-09-02,1
2013-09-03,3
2013-09-04,4
2013-09-05,0
2013-09-06,5
2013-09-07,1
2013-09-08,0
2013-09-09,1
2013-09-10,1
2013-09-11,12
2013-09-12,1
2013-09-13,9
2013-09-14,1
2013-09-15,8
2013-09-16,17
2013-09-17,10
2013-09-18,0
2013-09-19,9
2013-09-20,13
2013-09-21,0
2013-09-22,0
2013-09-23,4
2013-09-24,0
2013-09-25,3
2013-09-26,2
2013-09-27,1
2013-09-28,0
2013-09-29,1
2013-09-30,7
2013-10-01,3
2013-10-02,0
2013-10-03,0
2013-10-04,0
2013-10-05,1
2013-10-06,0
2013-10-07,1
2013-10-08,1
2013-10-09,5
2013-10-10,2
2013-10-11,4
2013-10-12,3
2013-10-13,0
2013-10-14,3
2013-10-15,6
2013-10-16,3
2013-10-17,8
2013-10-18,1
2013-10-19,0
2013-10-20,0
2013-10-21,3
2013-10-22,3
2013-10-23,4
2013-10-24,3
2013-10-25,7
2013-10-26,0
2013-10-27,0
2013-10-28,3
2013-10-29,2
2013-10-30,9
2013-10-31,1
2013-11-01,8
2013-11-02,0
2013-11-03,0
2013-11-04,2
2013-11-05,3
2013-11-06,3
2013-11-07,4
2013-11-08,1
2013-11-09,0
2013-11-10,0
2013-11-11,0
2013-11-12,1
2013-11-13,1
2013-11-14,2
2013-11-15,7
2013-11-16,0
2013-11-17,0
2013-11-18,0
2013-11-19,4
2013-11-20,0
2013-11-21,0
2013-11-22,0
2013-11-23,1
2013-11-24,0
2013-11-25,1
2013-11-26,2
2013-11-27,0
2013-11-28,0
2013-11-29,2
2013-11-30,0
2013-12-01,0
2013-12-02,6
2013-12-03,12
2013-12-04,7
2013-12-05,2
2013-12-06,6
2013-12-07,2
2013-12-08,4
2013-12-09,5
2013-12-10,5
2013-12-11,4
2013-12-12,5
2013-12-13,4
2013-12-14,0
2013-12-15,3
2013-12-16,3
2013-12-17,4
2013-12-18,0
2013-12-19,2
2013-12-20,6
2013-12-21,1
2013-12-22,4
2013-12-23,7
2013-12-24,11
2013-12-25,4
2013-12-26,10
2013-12-27,7
2013-12-28,5
2013-12-29,12
2013-12-30,6
2013-12-31,2
2014-01-01,5
2014-01-02,2
2014-01-03,10
2014-01-04,2
2014-01-05,1
2014-01-06,7
2014-01-07,3
2014-01-08,2
2014-01-09,0
2014-01-10,1
2014-01-11,1
2014-01-12,5
2014-01-13,1
2014-01-14,3
2014-01-15,1
2014-01-16,0
2014-01-17,0
2014-01-18,0
2014-01-19,5
2014-01-20,16
2014-01-21,6
2014-01-22,4
2014-01-23,11
2014-01-24,6
2014-01-25,1
2014-01-26,0
2014-01-27,4
2014-01-28,1
2014-01-29,2
2014-01-30,0
2014-01-31,1
2014-02-01,16
2014-02-02,1
2014-02-03,0
2014-02-04,0
2014-02-05,18
2014-02-06,5
2014-02-07,7
2014-02-08,8
2014-02-09,7
2014-02-10,4
2014-02-11,6
2014-02-12,9
2014-02-13,6
2014-02-14,3
2014-02-15,7
2014-02-16,0
2014-02-17,1
2014-02-18,4
2014-02-19,3
2014-02-20,3
2014-02-21,5
2014-02-22,0
2014-02-23,2
2014-02-24,3
2014-02-25,5
2014-02-26,9
2014-02-27,5
2014-02-28,4
2014-03-01,2
2014-03-02,4
2014-03-03,2
2014-03-04,5
2014-03-05,5
2014-03-06,2
2014-03-07,6
2014-03-08,2
2014-03-09,2
2014-03-10,4
2014-03-11,3
2014-03-12,2
2014-03-13,0
2014-03-14,0
2014-03-15,0
2014-03-16,1
2014-03-17,3
2014-03-18,6
2014-03-19,5
2014-03-20,0
2014-03-21,0
2014-03-22,0
2014-03-23,6
2014-03-24,5
2014-03-25,0
2014-03-26,13
2014-03-27,6
2014-03-28,3
2014-03-29,2
2014-03-30,3
2014-03-31,4
2014-04-01,4
2014-04-02,4
2014-04-03,4
2014-04-04,2
2014-04-05,8
2014-04-06,6
2014-04-07,3
2014-04-08,3
2014-04-09,2
2014-04-10,5
2014-04-11,3
2014-04-12,0
2014-04-13,2
2014-04-14,2
2014-04-15,2
2014-04-16,3
2014-04-17,4
2014-04-18,1
2014-04-19,0
2014-04-20,2
2014-04-21,7
2014-04-22,3
2014-04-23,2
2014-04-24,1
2014-04-25,3
2014-04-26,0
2014-04-27,3
2014-04-28,3
2014-04-29,0
2014-04-30,7
2014-05-01,2
2014-05-02,0
2014-05-03,2
2014-05-04,0
2014-05-05,1
2014-05-06,4
2014-05-07,0
2014-05-08,0
2014-05-09,5
2014-05-10,0
2014-05-11,0
2014-05-12,0
2014-05-13,2
2014-05-14,0
2014-05-15,3
2014-05-16,0
2014-05-17,0
2014-05-18,0
2014-05-19,5
2014-05-20,16
2014-05-21,0
2014-05-22,3
2014-05-23,6
2014-05-24,0
2014-05-25,4
2014-05-26,1
2014-05-27,6
2014-05-28,0
2014-05-29,0
2014-05-30,5
2014-05-31,7
2014-06-01,1
2014-06-02,5
2014-06-03,6
2014-06-04,1
2014-06-05,0
2014-06-06,14
2014-06-07,7
2014-06-08,6
2014-06-09,2
2014-06-10,1
2014-06-11,4
2014-06-12,4
2014-06-13,2
2014-06-14,7
2014-06-15,0
2014-06-16,3
2014-06-17,2
2014-06-18,1
2014-06-19,1
2014-06-20,8
2014-06-21,6
2014-06-22,9
2014-06-23,0
2014-06-24,2
2014-06-25,2
2014-06-26,1
2014-06-27,4
2014-06-28,0
2014-06-29,0
2014-06-30,10
2014-07-01,2
2014-07-02,4
2014-07-03,5
2014-07-04,1
2014-07-05,0
2014-07-06,0
2014-07-07,1
2014-07-08,1
2014-07-09,0
2014-07-10,0
2014-07-11,0
2014-07-12,0
2014-07-13,5
2014-07-14,5
2014-07-15,3
2014-07-16,5
2014-07-17,2
2014-07-18,1
2014-07-19,3
2014-07-20,4
2014-07-21,2
2014-07-22,1
2014-07-23,5
2014-07-24,0
2014-07-25,4
2014-07-26,0
2014-07-27,0
2014-07-28,6
2014-07-29,5
2014-07-30,6
2014-07-31,17
2014-08-01,4
2014-08-02,0
2014-08-03,4
2014-08-04,3
2014-08-05,5
2014-08-06,10
2014-08-07,16
2014-08-08,15
2014-08-09,7
2014-08-10,11
2014-08-11,25
2014-08-12,13
2014-08-13,14
2014-08-14,9
2014-08-15,12
2014-08-16,9
2014-08-17,3
2014-08-18,6
2014-08-19,5
2014-08-20,11
2014-08-21,14
2014-08-22,10
2014-08-23,2
2014-08-24,3
2014-08-25,8
2014-08-26,13
2014-08-27,6
2014-08-28,3
2014-08-29,7
2014-08-30,0
2014-08-31,0
2014-09-01,3
2014-09-02,5
2014-09-03,11
2014-09-04,10
2014-09-05,10
2014-09-06,5
2014-09-07,1
2014-09-08,2
2014-09-09,14
2014-09-10,5
2014-09-11,10
2014-09-12,2
2014-09-13,7
2014-09-14,0
2014-09-15,2
2014-09-16,9
2014-09-17,15
2014-09-18,11
2014-09-19,8
2014-09-20,13
2014-09-21,6
2014-09-22,9
2014-09-23,7
2014-09-24,19
2014-09-25,2
2014-09-26,0
2014-09-27,1
2014-09-28,0
2014-09-29,8
2014-09-30,19
2014-10-01,18
2014-10-02,15
2014-10-03,3
2014-10-04,1
2014-10-05,6
2014-10-06,7
2014-10-07,10
2014-10-08,4
2014-10-09,4
2014-10-10,5
2014-10-11,2
2014-10-12,1
2014-10-13,4
2014-10-14,1
2014-10-15,10
2014-10-16,3
2014-10-17,2
2014-10-18,1
2014-10-19,3
2014-10-20,4
2014-10-21,0
2014-10-22,1
2014-10-23,4
2014-10-24,6
2014-10-25,1
2014-10-26,1
2014-10-27,1
2014-10-28,7
2014-10-29,2
2014-10-30,1
2014-10-31,0
2014-11-01,0
2014-11-02,2
2014-11-03,2
2014-11-04,0
2014-11-05,0
2014-11-06,9
2014-11-07,8
2014-11-08,6
2014-11-09,1
2014-11-10,3
2014-11-11,13
2014-11-12,9
2014-11-13,4
2014-11-14,14
2014-11-15,1
2014-11-16,0
2014-11-17,7
2014-11-18,3
2014-11-19,6
2014-11-20,9
2014-11-21,8
2014-11-22,1
2014-11-23,1
2014-11-24,6
2014-11-25,1
2014-11-26,5
2014-11-27,9
2014-11-28,4
2014-11-29,0
2014-11-30,0
2014-12-01,2
2014-12-02,6
2014-12-03,0
2014-12-04,1
2014-12-05,0
2014-12-06,0
2014-12-07,0
2014-12-08,1
2014-12-09,2
2014-12-10,2
2014-12-11,6
2014-12-12,0
2014-12-13,0
2014-12-14,0
2014-12-15,18
2014-12-16,8
2014-12-17,6
2014-12-18,5
2014-12-19,11
2014-12-20,0
2014-12-21,0
2014-12-22,1
2014-12-23,2
2014-12-24,1
2014-12-25,0
2014-12-26,3
2014-12-27,0
2014-12-28,4
2014-12-29,6
2014-12-30,17
2014-12-31,11
2015-01-01,4
2015-01-02,0
2015-01-03,0
2015-01-04,18
2015-01-05,14
2015-01-06,12
2015-01-07,5
2015-01-08,16
2015-01-09,7
2015-01-10,1
2015-01-11,4
2015-01-12,17
2015-01-13,2
2015-01-14,12
2015-01-15,9
2015-01-16,24
2015-01-17,6
2015-01-18,6
2015-01-19,8
2015-01-20,11
2015-01-21,13
2015-01-22,2
2015-01-23,3
2015-01-24,0
2015-01-25,2
2015-01-26,10
2015-01-27,11
2015-01-28,14
2015-01-29,6
2015-01-30,8
2015-01-31,1
2015-02-01,8
2015-02-02,13
2015-02-03,18
2015-02-04,19
2015-02-05,15
2015-02-06,15
2015-02-07,11
2015-02-08,6
2015-02-09,4
2015-02-10,6
2015-02-11,8
2015-02-12,8
2015-02-13,10
2015-02-14,3
2015-02-15,17
2015-02-16,4
2015-02-17,3
2015-02-18,11
2015-02-19,3
2015-02-20,8
2015-02-21,2
2015-02-22,6
2015-02-23,18
2015-02-24,6
2015-02-25,8
2015-02-26,9
2015-02-27,2
2015-02-28,17
2015-03-01,3
2015-03-02,6
2015-03-03,26
2015-03-04,8
2015-03-05,16
2015-03-06,4
2015-03-07,22
2015-03-08,0
2015-03-09,3
2015-03-10,19
2015-03-11,12
2015-03-12,13
2015-03-13,8
2015-03-14,4
2015-03-15,0
2015-03-16,0
2015-03-17,13
2015-03-18,6
2015-03-19,5
2015-03-20,11
2015-03-21,9
2015-03-22,8
2015-03-23,8
2015-03-24,12
2015-03-25,24
2015-03-26,14
2015-03-27,9
2015-03-28,10
2015-03-29,20
2015-03-30,16
2015-03-31,10
2015-04-01,9
2015-04-02,8
2015-04-03,0
2015-04-04,2
2015-04-05,0
2015-04-06,5
2015-04-07,9
2015-04-08,5
2015-04-09,5
2015-04-10,11
2015-04-11,0
2015-04-12,20
2015-04-13,10
2015-04-14,5
2015-04-15,16
2015-04-16,3
2015-04-17,1
2015-04-18,0
2015-04-19,14
2015-04-20,25
2015-04-21,11
2015-04-22,15
2015-04-23,11
2015-04-24,6
2015-04-25,7
2015-04-26,9
2015-04-27,14
2015-04-28,13
2015-04-29,31
2015-04-30,9
2015-05-01,11
2015-05-02,6
2015-05-03,1
2015-05-04,5
2015-05-05,14
2015-05-06,6
2015-05-07,8
2015-05-08,5
2015-05-09,7
2015-05-10,2
2015-05-11,5
2015-05-12,4
2015-05-13,10
2015-05-14,5
2015-05-15,5
2015-05-16,4
2015-05-17,3
2015-05-18,12
2015-05-19,7
2015-05-20,6
2015-05-21,5
2015-05-22,2
2015-05-23,1
2015-05-24,0
2015-05-25,8
2015-05-26,2
2015-05-27,5
2015-05-28,3
2015-05-29,4
2015-05-30,0
2015-05-31,0
2015-06-01,9
2015-06-02,11
2015-06-03,24
2015-06-04,6
2015-06-05,5
2015-06-06,1
2015-06-07,0
2015-06-08,6
2015-06-09,4
2015-06-10,6
2015-06-11,6
2015-06-12,3
2015-06-13,11
2015-06-14,2
2015-06-15,2
2015-06-16,0
2015-06-17,1
2015-06-18,4
2015-06-19,8
2015-06-20,0
2015-06-21,0
2015-06-22,10
2015-06-23,1
2015-06-24,2
2015-06-25,3
2015-06-26,13
2015-06-27,1
2015-06-28,1
2015-06-29,10
2015-06-30,11
2015-07-01,1
2015-07-02,3
2015-07-03,4
2015-07-04,2
2015-07-05,0
2015-07-06,11
2015-07-07,7
2015-07-08,18
2015-07-09,8
2015-07-10,12
2015-07-11,0
2015-07-12,1
2015-07-13,6
2015-07-14,5
2015-07-15,11
2015-07-16,6
2015-07-17,10
2015-07-18,7
2015-07-19,1
2015-07-20,10
2015-07-21,11
2015-07-22,1
2015-07-23,1
2015-07-24,2
2015-07-25,0
2015-07-26,0
2015-07-27,2
2015-07-28,0
2015-07-29,6
2015-07-30,5
2015-07-31,6
2015-08-01,3
2015-08-02,0
2015-08-03,2
2015-08-04,9
2015-08-05,10
2015-08-06,4
2015-08-07,4
2015-08-08,6
2015-08-09,7
2015-08-10,18
2015-08-11,49
2015-08-12,5
2015-08-13,5
2015-08-14,5
2015-08-15,4
2015-08-16,5
2015-08-17,14
2015-08-18,16
2015-08-19,4
2015-08-20,7
2015-08-21,13
2015-08-22,5
2015-08-23,2
2015-08-24,6
2015-08-25,9
2015-08-26,4
2015-08-27,2
2015-08-28,3
2015-08-29,0
2015-08-30,3
2015-08-31,20
2015-09-01,10
2015-09-02,11
2015-09-03,13
2015-09-04,11
2015-09-05,10
2015-09-06,5
2015-09-07,6
2015-09-08,18
2015-09-09,14
2015-09-10,16
2015-09-11,10
2015-09-12,2
2015-09-13,2
2015-09-14,5
2015-09-15,11
2015-09-16,9
2015-09-17,10
2015-09-18,19
2015-09-19,9
2015-09-20,0
2015-09-21,12
2015-09-22,9
2015-09-23,19
2015-09-24,6
2015-09-25,7
2015-09-26,1
2015-09-27,2
2015-09-28,11
2015-09-29,15
2015-09-30,15
2015-10-01,13
2015-10-02,7
2015-10-03,1
2015-10-04,1
2015-10-05,1
2015-10-06,7
2015-10-07,3
2015-10-08,11
2015-10-09,3
2015-10-10,6
2015-10-11,1
2015-10-12,0
2015-10-13,4
2015-10-14,15
2015-10-15,1
2015-10-16,7
2015-10-17,2
2015-10-18,0
2015-10-19,1
2015-10-20,1
2015-10-21,5
2015-10-22,17
2015-10-23,11
2015-10-24,3
2015-10-25,1
2015-10-26,22
2015-10-27,10
2015-10-28,15
2015-10-29,17
2015-10-30,15
2015-10-31,7
2015-11-01,2
2015-11-02,12
2015-11-03,4
2015-11-04,6
2015-11-05,7
2015-11-06,4
2015-11-07,5
2015-11-08,5
2015-11-09,16
2015-11-10,9
2015-11-11,13
2015-11-12,15
2015-11-13,12
2015-11-14,0
2015-11-15,0
2015-11-16,11
2015-11-17,3
2015-11-18,4
2015-11-19,11
2015-11-20,19
2015-11-21,14
2015-11-22,3
2015-11-23,3
2015-11-24,8
2015-11-25,6
2015-11-26,5
2015-11-27,8
2015-11-28,0
2015-11-29,3
2015-11-30,16
2015-12-01,11
2015-12-02,6
2015-12-03,23
2015-12-04,24
2015-12-05,3
2015-12-06,3
2015-12-07,13
2015-12-08,13
2015-12-09,20
