,n_commits
2016-06-15,2
2016-06-16,88
2016-06-17,107
2016-06-18,15
2016-06-19,20
2016-06-20,59
2016-06-21,55
2016-06-22,80
2016-06-23,64
2016-06-24,54
2016-06-25,0
2016-06-26,0
2016-06-27,76
2016-06-28,55
2016-06-29,27
2016-06-30,43
2016-07-01,19
2016-07-02,3
2016-07-03,7
2016-07-04,21
2016-07-05,39
2016-07-06,55
2016-07-07,45
2016-07-08,37
2016-07-09,0
2016-07-10,0
2016-07-11,17
2016-07-12,8
2016-07-13,2
2016-07-14,15
2016-07-15,12
2016-07-16,0
2016-07-17,0
2016-07-18,6
2016-07-19,2
2016-07-20,13
2016-07-21,7
2016-07-22,17
2016-07-23,0
2016-07-24,0
2016-07-25,9
2016-07-26,4
2016-07-27,0
2016-07-28,6
2016-07-29,2
2016-07-30,0
2016-07-31,0
2016-08-01,0
2016-08-02,0
2016-08-03,0
2016-08-04,5
2016-08-05,6
2016-08-06,0
2016-08-07,0
2016-08-08,10
2016-08-09,21
2016-08-10,16
2016-08-11,8
2016-08-12,18
2016-08-13,0
2016-08-14,1
2016-08-15,22
2016-08-16,18
2016-08-17,20
2016-08-18,24
2016-08-19,3
2016-08-20,0
2016-08-21,0
2016-08-22,10
2016-08-23,29
2016-08-24,28
2016-08-25,34
2016-08-26,83
2016-08-27,4
2016-08-28,4
2016-08-29,46
2016-08-30,52
2016-08-31,27
2016-09-01,26
2016-09-02,45
2016-09-03,0
2016-09-04,16
2016-09-05,34
2016-09-06,43
2016-09-07,46
2016-09-08,26
2016-09-09,30
2016-09-10,8
2016-09-11,13
2016-09-12,14
2016-09-13,24
2016-09-14,83
2016-09-15,44
2016-09-16,32
2016-09-17,7
2016-09-18,0
2016-09-19,14
2016-09-20,33
2016-09-21,40
2016-09-22,6
2016-09-23,0
2016-09-24,2
2016-09-25,3
2016-09-26,28
2016-09-27,50
2016-09-28,33
2016-09-29,64
2016-09-30,26
2016-10-01,0
2016-10-02,0
2016-10-03,47
2016-10-04,29
2016-10-05,48
2016-10-06,32
2016-10-07,52
2016-10-08,0
2016-10-09,0
2016-10-10,23
2016-10-11,45
2016-10-12,35
2016-10-13,40
2016-10-14,40
2016-10-15,1
2016-10-16,7
2016-10-17,35
2016-10-18,19
2016-10-19,25
2016-10-20,8
2016-10-21,40
2016-10-22,4
2016-10-23,0
2016-10-24,25
2016-10-25,26
2016-10-26,24
2016-10-27,19
2016-10-28,10
2016-10-29,5
2016-10-30,1
2016-10-31,12
2016-11-01,20
2016-11-02,25
2016-11-03,50
2016-11-04,22
2016-11-05,4
2016-11-06,3
2016-11-07,16
2016-11-08,26
2016-11-09,28
2016-11-10,27
2016-11-11,25
2016-11-12,0
2016-11-13,0
2016-11-14,40
2016-11-15,34
2016-11-16,62
2016-11-17,49
2016-11-18,43
2016-11-19,4
2016-11-20,7
2016-11-21,40
2016-11-22,41
2016-11-23,43
2016-11-24,50
2016-11-25,27
2016-11-26,4
2016-11-27,0
2016-11-28,26
2016-11-29,39
2016-11-30,33
2016-12-01,28
2016-12-02,21
2016-12-03,4
2016-12-04,2
2016-12-05,32
2016-12-06,22
2016-12-07,27
2016-12-08,50
2016-12-09,33
2016-12-10,1
2016-12-11,1
2016-12-12,114
2016-12-13,41
2016-12-14,27
2016-12-15,25
2016-12-16,36
2016-12-17,8
2016-12-18,0
2016-12-19,60
2016-12-20,13
2016-12-21,28
2016-12-22,29
2016-12-23,0
2016-12-24,0
2016-12-25,0
2016-12-26,0
2016-12-27,0
2016-12-28,0
2016-12-29,0
2016-12-30,0
2016-12-31,0
2017-01-01,1
2017-01-02,33
2017-01-03,31
2017-01-04,45
2017-01-05,34
2017-01-06,38
2017-01-07,27
2017-01-08,11
2017-01-09,28
2017-01-10,37
2017-01-11,43
2017-01-12,35
2017-01-13,34
2017-01-14,0
2017-01-15,2
2017-01-16,18
2017-01-17,13
2017-01-18,31
2017-01-19,42
2017-01-20,23
2017-01-21,2
2017-01-22,13
2017-01-23,58
2017-01-24,44
2017-01-25,55
2017-01-26,70
2017-01-27,41
2017-01-28,0
2017-01-29,2
2017-01-30,30
2017-01-31,20
2017-02-01,9
2017-02-02,36
2017-02-03,55
2017-02-04,1
2017-02-05,1
2017-02-06,49
2017-02-07,40
2017-02-08,46
2017-02-09,56
2017-02-10,45
2017-02-11,1
2017-02-12,4
2017-02-13,53
2017-02-14,18
2017-02-15,28
2017-02-16,19
2017-02-17,37
2017-02-18,3
2017-02-19,5
2017-02-20,28
2017-02-21,35
2017-02-22,33
2017-02-23,41
2017-02-24,29
2017-02-25,0
2017-02-26,1
2017-02-27,35
2017-02-28,41
2017-03-01,22
2017-03-02,16
