,n_commits
2015-11-07,6
2015-11-08,3
2015-11-09,9
2015-11-10,2
2015-11-11,3
2015-11-12,7
2015-11-13,6
2015-11-14,0
2015-11-15,0
2015-11-16,2
2015-11-17,2
2015-11-18,3
2015-11-19,7
2015-11-20,12
2015-11-21,2
2015-11-22,1
2015-11-23,3
2015-11-24,0
2015-11-25,22
2015-11-26,1
2015-11-27,0
2015-11-28,3
2015-11-29,1
2015-11-30,2
2015-12-01,4
2015-12-02,3
2015-12-03,4
2015-12-04,12
2015-12-05,21
2015-12-06,13
2015-12-07,10
2015-12-08,24
2015-12-09,8
2015-12-10,14
2015-12-11,15
2015-12-12,8
2015-12-13,10
2015-12-14,24
2015-12-15,32
2015-12-16,4
2015-12-17,38
2015-12-18,26
2015-12-19,7
2015-12-20,8
2015-12-21,27
2015-12-22,8
2015-12-23,35
2015-12-24,5
2015-12-25,3
2015-12-26,16
2015-12-27,6
2015-12-28,17
2015-12-29,0
2015-12-30,20
2015-12-31,8
2016-01-01,2
2016-01-02,12
2016-01-03,28
2016-01-04,8
2016-01-05,10
2016-01-06,46
2016-01-07,46
2016-01-08,22
2016-01-09,12
2016-01-10,5
2016-01-11,22
2016-01-12,24
2016-01-13,25
2016-01-14,33
2016-01-15,37
2016-01-16,36
2016-01-17,6
2016-01-18,19
2016-01-19,9
2016-01-20,36
2016-01-21,49
2016-01-22,18
2016-01-23,25
2016-01-24,12
2016-01-25,34
2016-01-26,45
2016-01-27,32
2016-01-28,15
2016-01-29,9
2016-01-30,22
2016-01-31,7
2016-02-01,14
2016-02-02,23
2016-02-03,42
2016-02-04,34
2016-02-05,25
2016-02-06,24
2016-02-07,17
2016-02-08,22
2016-02-09,60
2016-02-10,28
2016-02-11,49
2016-02-12,36
2016-02-13,19
2016-02-14,29
2016-02-15,20
2016-02-16,39
2016-02-17,47
2016-02-18,60
2016-02-19,27
2016-02-20,29
2016-02-21,11
2016-02-22,41
2016-02-23,30
2016-02-24,30
2016-02-25,44
2016-02-26,38
2016-02-27,3
2016-02-28,2
2016-02-29,29
2016-03-01,28
2016-03-02,42
2016-03-03,49
2016-03-04,27
2016-03-05,21
2016-03-06,8
2016-03-07,28
2016-03-08,10
2016-03-09,54
2016-03-10,35
2016-03-11,20
2016-03-12,23
2016-03-13,13
2016-03-14,25
2016-03-15,54
2016-03-16,31
2016-03-17,11
2016-03-18,71
2016-03-19,13
2016-03-20,5
2016-03-21,23
2016-03-22,63
2016-03-23,57
2016-03-24,43
2016-03-25,63
2016-03-26,11
2016-03-27,6
2016-03-28,34
2016-03-29,43
2016-03-30,44
2016-03-31,32
2016-04-01,25
2016-04-02,9
2016-04-03,4
2016-04-04,25
2016-04-05,26
2016-04-06,15
2016-04-07,33
2016-04-08,29
2016-04-09,11
2016-04-10,4
2016-04-11,25
2016-04-12,38
2016-04-13,41
2016-04-14,35
2016-04-15,44
2016-04-16,15
2016-04-17,5
2016-04-18,19
2016-04-19,26
2016-04-20,42
2016-04-21,22
2016-04-22,23
2016-04-23,7
2016-04-24,1
2016-04-25,30
2016-04-26,22
2016-04-27,18
2016-04-28,35
2016-04-29,17
2016-04-30,8
2016-05-01,8
2016-05-02,27
2016-05-03,21
2016-05-04,37
2016-05-05,30
2016-05-06,22
2016-05-07,3
2016-05-08,10
2016-05-09,20
2016-05-10,34
2016-05-11,29
2016-05-12,32
2016-05-13,40
2016-05-14,8
2016-05-15,7
2016-05-16,19
2016-05-17,58
2016-05-18,26
2016-05-19,14
2016-05-20,33
2016-05-21,18
2016-05-22,5
2016-05-23,37
2016-05-24,49
2016-05-25,49
2016-05-26,66
2016-05-27,62
2016-05-28,22
2016-05-29,6
2016-05-30,8
2016-05-31,29
2016-06-01,28
2016-06-02,39
2016-06-03,69
2016-06-04,14
2016-06-05,9
2016-06-06,25
2016-06-07,52
2016-06-08,45
2016-06-09,44
2016-06-10,34
2016-06-11,25
2016-06-12,8
2016-06-13,34
2016-06-14,52
2016-06-15,67
2016-06-16,65
2016-06-17,31
2016-06-18,11
2016-06-19,6
2016-06-20,22
2016-06-21,55
2016-06-22,33
2016-06-23,36
2016-06-24,34
2016-06-25,12
2016-06-26,4
2016-06-27,33
2016-06-28,32
2016-06-29,43
2016-06-30,43
2016-07-01,40
2016-07-02,11
2016-07-03,2
2016-07-04,0
2016-07-05,0
2016-07-06,22
2016-07-07,38
2016-07-08,54
2016-07-09,6
2016-07-10,8
2016-07-11,47
2016-07-12,28
2016-07-13,52
2016-07-14,47
2016-07-15,26
2016-07-16,19
2016-07-17,3
2016-07-18,27
2016-07-19,43
2016-07-20,13
2016-07-21,50
2016-07-22,40
2016-07-23,8
2016-07-24,3
2016-07-25,28
2016-07-26,44
2016-07-27,34
2016-07-28,34
2016-07-29,40
2016-07-30,13
2016-07-31,5
2016-08-01,33
2016-08-02,34
2016-08-03,33
2016-08-04,32
2016-08-05,44
2016-08-06,9
2016-08-07,5
2016-08-08,33
2016-08-09,41
2016-08-10,59
2016-08-11,35
2016-08-12,51
2016-08-13,15
2016-08-14,8
2016-08-15,28
2016-08-16,47
2016-08-17,44
2016-08-18,49
2016-08-19,39
2016-08-20,7
2016-08-21,4
2016-08-22,48
2016-08-23,53
2016-08-24,54
2016-08-25,39
2016-08-26,87
2016-08-27,22
2016-08-28,9
2016-08-29,6
2016-08-30,35
2016-08-31,55
2016-09-01,50
2016-09-02,48
2016-09-03,9
2016-09-04,5
2016-09-05,6
2016-09-06,31
2016-09-07,43
2016-09-08,47
2016-09-09,75
2016-09-10,18
2016-09-11,7
2016-09-12,31
2016-09-13,54
2016-09-14,54
2016-09-15,57
2016-09-16,54
2016-09-17,15
2016-09-18,6
2016-09-19,39
2016-09-20,49
2016-09-21,51
2016-09-22,66
2016-09-23,56
2016-09-24,19
2016-09-25,5
2016-09-26,49
2016-09-27,68
2016-09-28,47
2016-09-29,69
2016-09-30,55
2016-10-01,10
2016-10-02,5
2016-10-03,30
2016-10-04,44
2016-10-05,34
2016-10-06,57
2016-10-07,48
2016-10-08,17
2016-10-09,7
2016-10-10,42
2016-10-11,69
2016-10-12,73
2016-10-13,62
2016-10-14,71
2016-10-15,22
2016-10-16,27
2016-10-17,44
2016-10-18,70
2016-10-19,103
2016-10-20,58
2016-10-21,63
2016-10-22,38
2016-10-23,26
2016-10-24,64
2016-10-25,69
2016-10-26,62
2016-10-27,67
2016-10-28,61
2016-10-29,16
2016-10-30,6
2016-10-31,70
2016-11-01,58
2016-11-02,58
2016-11-03,70
2016-11-04,67
2016-11-05,5
2016-11-06,5
2016-11-07,18
2016-11-08,9
2016-11-09,107
2016-11-10,42
2016-11-11,47
2016-11-12,31
2016-11-13,3
2016-11-14,46
2016-11-15,64
2016-11-16,151
2016-11-17,68
2016-11-18,54
2016-11-19,22
2016-11-20,17
2016-11-21,44
2016-11-22,70
2016-11-23,69
2016-11-24,30
2016-11-25,13
2016-11-26,8
2016-11-27,4
2016-11-28,47
2016-11-29,59
2016-11-30,57
2016-12-01,73
2016-12-02,70
2016-12-03,26
2016-12-04,3
2016-12-05,56
2016-12-06,44
2016-12-07,110
2016-12-08,84
2016-12-09,59
2016-12-10,31
2016-12-11,7
2016-12-12,36
2016-12-13,50
2016-12-14,46
2016-12-15,59
2016-12-16,69
2016-12-17,28
2016-12-18,5
2016-12-19,35
2016-12-20,37
2016-12-21,64
2016-12-22,57
2016-12-23,17
2016-12-24,6
2016-12-25,4
2016-12-26,3
2016-12-27,26
2016-12-28,25
2016-12-29,28
2016-12-30,14
2016-12-31,5
2017-01-01,5
2017-01-02,0
2017-01-03,28
2017-01-04,52
2017-01-05,33
2017-01-06,49
2017-01-07,12
2017-01-08,10
2017-01-09,27
2017-01-10,53
2017-01-11,47
2017-01-12,51
2017-01-13,57
2017-01-14,10
2017-01-15,9
2017-01-16,9
2017-01-17,51
2017-01-18,43
2017-01-19,68
2017-01-20,63
2017-01-21,10
2017-01-22,7
2017-01-23,20
2017-01-24,54
2017-01-25,50
2017-01-26,37
2017-01-27,51
2017-01-28,15
2017-01-29,8
2017-01-30,32
2017-01-31,46
2017-02-01,71
2017-02-02,54
2017-02-03,71
2017-02-04,19
2017-02-05,7
2017-02-06,66
2017-02-07,133
2017-02-08,71
2017-02-09,55
2017-02-10,75
2017-02-11,40
2017-02-12,9
2017-02-13,27
2017-02-14,94
2017-02-15,61
2017-02-16,50
2017-02-17,38
2017-02-18,11
2017-02-19,9
2017-02-20,9
2017-02-21,29
2017-02-22,69
2017-02-23,43
2017-02-24,38
2017-02-25,16
2017-02-26,1
2017-02-27,46
2017-02-28,38
2017-03-01,63
2017-03-02,48
2017-03-03,52
2017-03-04,20
2017-03-05,18
2017-03-06,22
2017-03-07,48
2017-03-08,46
2017-03-09,39
2017-03-10,43
2017-03-11,18
2017-03-12,5
2017-03-13,40
2017-03-14,56
2017-03-15,56
2017-03-16,61
2017-03-17,44
2017-03-18,13
2017-03-19,2
2017-03-20,47
2017-03-21,34
2017-03-22,62
2017-03-23,52
2017-03-24,39
2017-03-25,11
2017-03-26,5
2017-03-27,43
2017-03-28,62
2017-03-29,55
2017-03-30,55
2017-03-31,78
2017-04-01,18
2017-04-02,2
2017-04-03,34
2017-04-04,31
2017-04-05,30
2017-04-06,36
2017-04-07,42
2017-04-08,16
2017-04-09,3
2017-04-10,44
