,nodejs/node,ruby/ruby,python/cpython
2013-04-16,8.376989257241359,6.9783374888416905,9.763428448302397
2013-04-17,5.710322590574691,12.446124603687629,27.276033490319207
2013-04-18,3.211723150798781,21.4097100378613,8.256425647181949
2013-04-19,14.812240280727675,16.041847508234063,13.775063871702526
2013-04-20,3.0787237972111923,7.786353002739557,12.934404531043185
2013-04-21,6.116485055560686,5.664611998645611,6.578554498722567
2013-04-22,3.693515867885616,9.67301535999015,7.416089512728168
2013-04-23,5.376989257241358,10.97833748884169,12.763428448302397
2013-04-24,-0.28967740942530873,18.44612460368763,9.276033490319206
2013-04-25,2.211723150798781,15.409710037861299,4.256425647181949
2013-04-26,2.812240280727676,11.041847508234063,3.775063871702527
2013-04-27,8.078723797211193,17.786353002739556,-2.065595468956814
2013-04-28,4.116485055560686,14.664611998645611,11.578554498722568
2013-04-29,10.693515867885615,6.67301535999015,4.416089512728168
2013-04-30,-0.623010742758642,3.978337488841691,20.7634284483024
2013-05-01,-0.28967740942530873,9.446124603687629,13.276033490319206
2013-05-02,4.211723150798781,16.4097100378613,3.2564256471819495
2013-05-03,3.812240280727676,8.041847508234063,7.775063871702527
2013-05-04,2.0787237972111923,1.7863530027395569,17.934404531043185
2013-05-05,3.1164850555606853,12.664611998645611,2.578554498722567
2013-05-06,2.693515867885616,4.67301535999015,22.416089512728167
2013-05-07,3.376989257241358,7.9783374888416905,15.763428448302397
2013-05-08,2.710322590574691,12.446124603687629,11.276033490319206
2013-05-09,6.211723150798781,6.409710037861298,8.256425647181949
2013-05-10,1.8122402807276758,8.041847508234063,7.775063871702527
2013-05-11,3.0787237972111923,12.786353002739556,10.934404531043185
2013-05-12,3.1164850555606853,26.66461199864561,19.578554498722568
2013-05-13,12.693515867885615,33.67301535999015,10.416089512728167
2013-05-14,22.37698925724136,20.978337488841692,5.763428448302397
2013-05-15,9.710322590574691,19.44612460368763,16.276033490319207
2013-05-16,4.211723150798781,13.409710037861299,18.25642564718195
2013-05-17,8.812240280727675,9.041847508234063,19.775063871702528
2013-05-18,2.0787237972111923,21.786353002739556,11.934404531043185
2013-05-19,3.1164850555606853,22.66461199864561,7.578554498722567
2013-05-20,4.6935158678856155,23.67301535999015,23.416089512728167
2013-05-21,0.376989257241358,15.97833748884169,8.763428448302397
2013-05-22,5.710322590574691,6.446124603687629,13.276033490319206
2013-05-23,8.21172315079878,12.409710037861299,8.256425647181949
2013-05-24,9.812240280727675,12.041847508234063,7.775063871702527
2013-05-25,4.078723797211192,13.786353002739556,16.934404531043185
2013-05-26,3.1164850555606853,15.664611998645611,-4.421445501277433
2013-05-27,0.6935158678856158,26.67301535999015,3.416089512728168
2013-05-28,2.376989257241358,5.9783374888416905,27.7634284483024
2013-05-29,8.710322590574691,4.446124603687629,20.276033490319207
2013-05-30,15.21172315079878,5.409710037861298,4.256425647181949
2013-05-31,0.8122402807276757,20.041847508234063,12.775063871702526
2013-06-01,2.0787237972111923,12.786353002739556,4.934404531043186
2013-06-02,3.1164850555606853,18.66461199864561,-1.4214455012774332
2013-06-03,2.693515867885616,11.67301535999015,1.4160895127281679
2013-06-04,10.376989257241359,14.97833748884169,17.7634284483024
2013-06-05,0.7103225905746913,16.44612460368763,12.276033490319206
2013-06-06,1.2117231507987811,20.4097100378613,2.2564256471819495
2013-06-07,0.8122402807276757,38.04184750823406,8.775063871702526
2013-06-08,3.0787237972111923,29.786353002739556,4.934404531043186
2013-06-09,3.1164850555606853,10.664611998645611,4.578554498722567
2013-06-10,-0.3064841321143842,23.67301535999015,8.416089512728167
2013-06-11,5.376989257241358,15.97833748884169,8.763428448302397
2013-06-12,2.710322590574691,21.44612460368763,13.276033490319206
2013-06-13,8.21172315079878,21.4097100378613,11.256425647181949
2013-06-14,5.812240280727676,15.041847508234063,16.775063871702528
2013-06-15,7.078723797211192,16.786353002739556,25.934404531043185
2013-06-16,8.116485055560686,16.66461199864561,12.578554498722568
2013-06-17,10.693515867885615,22.67301535999015,21.416089512728167
