,n_commits
2014-11-01,10
2014-12-01,238
2015-01-01,375
2015-02-01,290
2015-03-01,535
2015-04-01,262
2015-05-01,111
2015-06-01,161
2015-07-01,194
2015-08-01,109
2015-09-01,238
2015-10-01,223
2015-11-01,57
2015-12-01,96
2016-01-01,40
2016-02-01,35
2016-03-01,20
2016-04-01,5
2016-05-01,17
2016-06-01,8
2016-07-01,8
2016-08-01,4
2016-09-01,21
2016-10-01,12
2016-11-01,15
2016-12-01,52
2017-01-01,34
2017-02-01,79
2017-03-01,5
2017-04-01,30
2017-05-01,22
2017-06-01,73
2017-07-01,8
2017-08-01,31
2017-09-01,37
2017-10-01,110
2017-11-01,88
2017-12-01,121
2018-01-01,59
2018-02-01,77
2018-03-01,144
2018-04-01,95
2018-05-01,48
2018-06-01,20
2018-07-01,22
2018-08-01,34
2018-09-01,13
2018-10-01,19
2018-11-01,84
2018-12-01,82
2019-01-01,99
2019-02-01,89
2019-03-01,87
2019-04-01,178
2019-05-01,44
2019-06-01,108
2019-07-01,77
2019-08-01,99
2019-09-01,62
2019-10-01,39
2019-11-01,50
2019-12-01,48
2020-01-01,87
2020-02-01,61
2020-03-01,141
2020-04-01,76
2020-05-01,70
2020-06-01,54
2020-07-01,85
2020-08-01,130
2020-09-01,89
2020-10-01,100
2020-11-01,112
2020-12-01,64
2021-01-01,80
2021-02-01,89
2021-03-01,147
2021-04-01,100
2021-05-01,82
2021-06-01,86
2021-07-01,129
2021-08-01,94
2021-09-01,135
2021-10-01,87
2021-11-01,28
2021-12-01,20
2022-01-01,65
2022-02-01,41
2022-03-01,50
2022-04-01,51
2022-05-01,48
2022-06-01,86
2022-07-01,14
2022-08-01,34
2022-09-01,97
2022-10-01,42
2022-11-01,66
2022-12-01,46
2023-01-01,31
2023-02-01,24
2023-03-01,52
2023-04-01,55
2023-05-01,91
2023-06-01,139
2023-07-01,109
2023-08-01,90
2023-09-01,115
2023-10-01,66
2023-11-01,183
2023-12-01,90
2024-01-01,117
2024-02-01,83
2024-03-01,70
2024-04-01,94
2024-05-01,97
2024-06-01,53
2024-07-01,32
2024-08-01,84
2024-09-01,93
2024-10-01,71
2024-11-01,57
2024-12-01,37
2025-01-01,56
2025-02-01,44
2025-03-01,39
2025-04-01,96
2025-05-01,85
2025-06-01,123
2025-07-01,112
2025-08-01,113
